OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,ShipDate,DeliveryDate,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,OrderDate,Revenue,Revenue before Discount,Season,State
SO - 0006182,Online,WARE-NBV1002,2020-10-03,2020-06-17,2020-06-23,14,24,73,17,8,0.05,"1,319.10",2867.6,2020-05-22,21793.76,22940.8,Summer,Tennessee
SO - 0006183,In-Store,WARE-NMK1003,2019-01-12,2020-08-06,2020-06-16,8,49,122,8,8,0.075,"2,871.89",5983.1,2020-05-22,44274.94,47864.8,Summer,Massachusetts
SO - 0006184,Distributor,WARE-PUJ1005,2020-10-03,2020-10-06,2020-06-15,21,1,294,19,7,0.075,171.52,268.0,2020-05-22,1735.3000000000002,1876.0,Summer,New York
SO - 0006185,Online,WARE-NMK1003,2020-10-03,2020-06-15,2020-06-23,12,23,180,29,2,0.05,442.27,1078.7,2020-05-23,2049.53,2157.4,Summer,New Jersey
SO - 0006186,Distributor,WARE-XYS1001,2019-01-12,2020-05-28,2020-05-29,22,47,26,21,5,0.075,815.59,1735.3,2020-05-23,8025.762500000001,8676.5,Summer,Maryland
SO - 0006187,In-Store,WARE-UHY1004,2020-10-03,2020-03-06,2020-06-06,6,42,207,47,7,0.05,"2,206.18",3939.6,2020-05-23,26198.34,27577.2,Summer,California
SO - 0006188,Online,WARE-PUJ1005,2019-01-12,2020-08-06,2020-10-06,18,2,298,44,7,0.075,"3,780.14",5400.2,2020-05-23,34966.295000000006,37801.4,Summer,New Hampshire
SO - 0006189,Online,WARE-UHY1004,2020-10-03,2020-11-06,2020-06-14,19,47,208,18,1,0.075,661.63,837.5,2020-05-23,774.6875,837.5,Summer,New Jersey
SO - 0006190,In-Store,WARE-PUJ1005,2020-10-03,2020-01-06,2020-11-06,7,12,276,22,4,0.05,93.8,187.6,2020-05-23,712.88,750.4,Summer,Georgia
SO - 0006191,Online,WARE-XYS1001,2019-01-12,2020-11-06,2020-06-15,16,2,17,15,8,0.05,807.02,1105.5,2020-05-23,8401.8,8844.0,Summer,Utah
SO - 0006192,Wholesale,WARE-XYS1001,2020-10-03,2020-06-16,2020-06-24,26,28,19,3,7,0.075,"1,032.74",2458.9,2020-05-23,15921.3775,17212.3,Summer,Texas
SO - 0006193,In-Store,WARE-XYS1001,2019-01-12,2020-06-15,2020-06-21,8,18,15,40,2,0.4,"2,679.93",3999.9,2020-05-23,4799.88,7999.8,Summer,Louisiana
SO - 0006194,Online,WARE-MKL1006,2019-01-12,2020-06-17,2020-06-21,17,12,364,30,5,0.05,"3,726.14",6009.9,2020-05-24,28547.024999999998,30049.5,Summer,California
SO - 0006195,In-Store,WARE-UHY1004,2020-10-03,2020-10-06,2020-06-13,6,24,215,14,7,0.15,"1,398.09",1815.7,2020-05-24,10803.414999999999,12709.9,Summer,Texas
SO - 0006196,Distributor,WARE-MKL1006,2020-10-03,2020-05-29,2020-01-06,24,8,332,45,3,0.4,"1,277.82",1996.6,2020-05-24,3593.8799999999997,5989.799999999999,Summer,Ohio
SO - 0006197,Wholesale,WARE-NMK1003,2019-01-12,2020-04-06,2020-07-06,26,7,118,43,1,0.15,400.93,911.2,2020-05-24,774.52,911.2,Summer,New York
SO - 0006198,In-Store,WARE-PUJ1005,2019-01-12,2020-11-06,2020-06-19,11,26,321,18,5,0.075,"1,021.08",1701.8,2020-05-24,7870.825000000001,8509.0,Summer,New York
SO - 0006199,In-Store,WARE-MKL1006,2020-10-03,2020-05-28,2020-05-30,3,1,364,21,1,0.2,142.58,187.6,2020-05-24,150.08,187.6,Summer,Texas
SO - 0006200,Distributor,WARE-PUJ1005,2020-10-03,2020-06-06,2020-06-14,21,26,276,28,5,0.1,"2,890.51",5453.8,2020-05-24,24542.100000000002,27269.0,Summer,Michigan
SO - 0006201,Distributor,WARE-PUJ1005,2020-10-03,2020-01-06,2020-08-06,21,10,305,45,2,0.05,452.32,1051.9,2020-05-24,1998.6100000000001,2103.8,Summer,Washington
SO - 0006202,Online,WARE-NMK1003,2019-01-12,2020-02-06,2020-11-06,17,5,170,31,4,0.3,69.68,174.2,2020-05-24,487.75999999999993,696.8,Summer,North Carolina
SO - 0006203,In-Store,WARE-XYS1001,2020-10-03,2020-04-06,2020-08-06,11,11,58,33,3,0.05,"1,294.91",1681.7,2020-05-24,4792.845,5045.1,Summer,West Virginia
SO - 0006204,In-Store,WARE-PUJ1005,2020-10-03,2020-02-06,2020-08-06,6,21,270,36,2,0.05,582.23,1058.6,2020-05-25,2011.3399999999997,2117.2,Summer,Florida
SO - 0006205,Online,WARE-UHY1004,2020-10-03,2020-05-31,2020-02-06,20,17,254,44,4,0.075,"2,961.27",3845.8,2020-05-25,14229.460000000001,15383.2,Summer,Virginia
SO - 0006206,In-Store,WARE-UHY1004,2020-10-03,2020-06-17,2020-06-23,4,23,247,26,7,0.075,"1,972.55",3343.3,2020-05-25,21647.867500000004,23403.100000000002,Summer,Texas
SO - 0006207,Distributor,WARE-NMK1003,2020-10-03,2020-06-15,2020-06-19,23,8,138,32,1,0.15,"1,373.03",1695.1,2020-05-25,1440.8349999999998,1695.1,Summer,Oklahoma
SO - 0006208,In-Store,WARE-PUJ1005,2020-10-03,2020-06-18,2020-06-24,3,40,287,9,1,0.15,576.2,1152.4,2020-05-25,979.5400000000001,1152.4,Summer,Virginia
SO - 0006209,Wholesale,WARE-UHY1004,2020-10-03,2020-07-06,2020-10-06,26,37,260,43,6,0.075,"2,938.62",3457.2,2020-05-25,19187.46,20743.199999999997,Summer,Virginia
SO - 0006210,In-Store,WARE-NMK1003,2020-10-03,2020-06-19,2020-06-25,4,40,159,3,3,0.075,762.19,1058.6,2020-05-25,2937.615,3175.7999999999997,Summer,Wisconsin
SO - 0006211,In-Store,WARE-MKL1006,2020-10-03,2020-06-14,2020-06-16,8,39,341,6,1,0.05,895.46,1105.5,2020-05-26,1050.225,1105.5,Summer,California
SO - 0006212,Online,WARE-PUJ1005,2020-10-03,2020-12-06,2020-06-16,18,11,313,6,1,0.15,839.71,1011.7,2020-05-26,859.945,1011.7,Summer,Ohio
SO - 0006213,Online,WARE-NMK1003,2019-01-12,2020-06-14,2020-06-17,16,42,197,25,8,0.2,"4,160.30",5266.2,2020-05-26,33703.68,42129.6,Summer,North Carolina
SO - 0006214,Online,WARE-XYS1001,2019-01-12,2020-06-17,2020-06-19,18,29,25,10,3,0.05,490.04,1065.3,2020-05-26,3036.1049999999996,3195.8999999999996,Summer,South Carolina
SO - 0006215,Wholesale,WARE-MKL1006,2020-10-03,2020-09-06,2020-06-17,25,14,336,37,1,0.1,"2,497.43",3329.9,2020-05-26,2996.9100000000003,3329.9,Summer,Ohio
SO - 0006216,Distributor,WARE-NMK1003,2020-10-03,2020-06-06,2020-11-06,21,22,175,42,5,0.1,917.9,1835.8,2020-05-26,8261.1,9179.0,Summer,Tennessee
SO - 0006217,Distributor,WARE-NBV1002,2020-10-03,2020-06-21,2020-01-07,22,23,60,2,4,0.1,"2,401.28",3430.4,2020-05-26,12349.44,13721.6,Summer,North Carolina
SO - 0006218,Online,WARE-MKL1006,2020-10-03,2020-01-06,2020-10-06,19,15,343,19,4,0.2,474.63,1078.7,2020-05-27,3451.84,4314.8,Summer,California
SO - 0006219,Wholesale,WARE-NMK1003,2020-10-03,2020-07-06,2020-06-14,27,38,118,18,2,0.05,"1,524.05",3544.3,2020-05-27,6734.17,7088.6,Summer,Hawaii
SO - 0006220,Online,WARE-NMK1003,2019-01-12,2020-09-06,2020-10-06,14,16,185,47,8,0.05,765.21,944.7,2020-05-27,7179.72,7557.6,Summer,Texas
SO - 0006221,In-Store,WARE-UHY1004,2020-10-03,2020-06-21,2020-06-25,3,50,220,17,1,0.05,"1,127.34",2398.6,2020-05-27,2278.6699999999996,2398.6,Summer,Iowa
SO - 0006222,In-Store,WARE-NMK1003,2020-10-03,2020-06-20,2020-06-21,9,21,116,42,2,0.075,"1,995.53",3912.8,2020-05-27,7238.68,7825.6,Summer,Maryland
SO - 0006223,In-Store,WARE-NMK1003,2019-01-12,2020-06-24,2020-06-27,12,17,129,40,7,0.075,"1,793.93",2391.9,2020-05-27,15487.5525,16743.3,Summer,Kentucky
SO - 0006224,In-Store,WARE-XYS1001,2020-10-03,2020-04-06,2020-11-06,1,49,47,8,1,0.075,605.95,891.1,2020-05-27,824.2675,891.1,Summer,Connecticut
SO - 0006225,Distributor,WARE-PUJ1005,2020-10-03,2020-06-20,2020-06-23,22,8,305,24,1,0.2,"1,775.43",2432.1,2020-05-27,1945.68,2432.1,Summer,Tennessee
SO - 0006226,In-Store,WARE-UHY1004,2020-10-03,2020-06-15,2020-06-20,8,39,208,34,2,0.075,810.43,1125.6,2020-05-27,2082.36,2251.2,Summer,Florida
SO - 0006227,Online,WARE-XYS1001,2019-01-12,2020-06-18,2020-06-24,15,8,5,39,7,0.2,602.73,1159.1,2020-05-27,6490.959999999999,8113.699999999999,Summer,Florida
SO - 0006228,Distributor,WARE-XYS1001,2020-10-03,2020-12-06,2020-06-17,21,11,54,45,7,0.075,"4,217.38",5406.9,2020-05-27,35009.6775,37848.299999999996,Summer,New Jersey
SO - 0006229,Distributor,WARE-XYS1001,2020-10-03,2020-09-06,2020-06-16,21,32,9,9,3,0.2,"1,161.78",2278.0,2020-05-28,5467.200000000001,6834.0,Summer,Washington
SO - 0006230,Online,WARE-NMK1003,2019-01-12,2020-06-17,2020-06-24,16,47,183,37,4,0.1,"1,770.54",2425.4,2020-05-28,8731.44,9701.6,Summer,Georgia
SO - 0006231,Distributor,WARE-MKL1006,2020-10-03,2020-09-06,2020-06-13,21,48,343,25,4,0.05,561.8,864.3,2020-05-28,3284.3399999999997,3457.2,Summer,South Carolina
SO - 0006232,In-Store,WARE-NMK1003,2020-10-03,2020-10-06,2020-06-13,11,4,176,16,6,0.1,"1,604.25",3912.8,2020-05-28,21129.120000000003,23476.800000000003,Summer,California
SO - 0006233,In-Store,WARE-MKL1006,2020-10-03,2020-06-22,2020-06-27,10,18,360,36,7,0.075,728.42,1011.7,2020-05-28,6550.757500000001,7081.900000000001,Summer,Texas
SO - 0006234,In-Store,WARE-XYS1001,2020-10-03,2020-12-06,2020-06-14,9,5,7,6,7,0.075,"1,269.25",1983.2,2020-05-28,12841.220000000001,13882.4,Summer,Vermont
SO - 0006235,Distributor,WARE-NMK1003,2020-10-03,2020-06-06,2020-06-16,22,40,167,32,7,0.075,"3,103.44",3879.3,2020-05-28,25118.467500000002,27155.100000000002,Summer,Pennsylvania
SO - 0006236,Distributor,WARE-MKL1006,2020-10-03,2020-03-06,2020-04-06,22,41,343,35,1,0.05,"2,745.59",6385.1,2020-05-28,6065.845,6385.1,Summer,South Carolina
SO - 0006237,In-Store,WARE-PUJ1005,2019-01-12,2020-01-06,2020-02-06,1,32,308,15,8,0.4,"1,905.48",2646.5,2020-05-28,12703.199999999999,21172.0,Summer,Missouri
SO - 0006238,In-Store,WARE-XYS1001,2020-10-03,2020-06-25,2020-06-28,4,2,11,23,7,0.075,"1,286.07",2338.3,2020-05-29,15140.492500000002,16368.100000000002,Summer,California
SO - 0006239,In-Store,WARE-MKL1006,2020-10-03,2020-05-31,2020-04-06,2,46,343,37,8,0.1,"1,411.22",2391.9,2020-05-29,17221.68,19135.2,Summer,Virginia
SO - 0006240,Online,WARE-NBV1002,2020-10-03,2020-06-15,2020-06-17,17,49,82,8,2,0.1,956.76,2278.0,2020-05-29,4100.400000000001,4556.0,Summer,Pennsylvania
SO - 0006241,In-Store,WARE-XYS1001,2019-01-12,2020-04-06,2020-11-06,11,44,9,5,5,0.05,628.53,1065.3,2020-05-29,5060.175,5326.5,Summer,Iowa
SO - 0006242,Online,WARE-NMK1003,2020-10-03,2020-05-06,2020-06-13,16,18,203,9,8,0.1,"2,738.96",3912.8,2020-05-29,28172.160000000003,31302.4,Summer,Ohio
SO - 0006243,Online,WARE-NMK1003,2020-10-03,2020-06-18,2020-06-21,13,50,130,31,6,0.075,"1,065.30",2010.0,2020-05-29,11155.5,12060.0,Summer,Arizona
SO - 0006244,Online,WARE-NBV1002,2020-10-03,2020-06-16,2020-06-21,17,41,83,33,1,0.05,"1,647.93",3832.4,2020-05-29,3640.7799999999997,3832.4,Summer,Wisconsin
SO - 0006245,In-Store,WARE-NMK1003,2019-01-12,2020-06-17,2020-06-25,8,18,170,7,4,0.05,718.78,998.3,2020-05-29,3793.5399999999995,3993.2,Summer,Alaska
SO - 0006246,Online,WARE-XYS1001,2020-10-03,2020-06-14,2020-06-24,20,4,52,11,6,0.15,510.94,1246.2,2020-05-29,6355.620000000001,7477.200000000001,Summer,New York
SO - 0006247,Wholesale,WARE-XYS1001,2020-10-03,2020-08-06,2020-10-06,27,30,49,10,4,0.1,"1,323.25",1675.0,2020-05-29,6030.0,6700.0,Summer,California
SO - 0006248,Online,WARE-NMK1003,2019-01-12,2020-09-06,2020-06-19,18,49,188,12,6,0.1,"1,175.45",1728.6,2020-05-30,9334.439999999999,10371.599999999999,Summer,Florida
SO - 0006249,Online,WARE-XYS1001,2020-10-03,2020-06-16,2020-06-21,19,15,7,8,6,0.075,"1,071.73",1728.6,2020-05-30,9593.73,10371.599999999999,Summer,Tennessee
SO - 0006250,In-Store,WARE-NMK1003,2020-10-03,2020-02-06,2020-07-06,5,17,186,26,8,0.05,"1,299.06",1882.7,2020-05-30,14308.52,15061.6,Summer,Virginia
SO - 0006251,Wholesale,WARE-NBV1002,2020-10-03,2020-06-21,2020-06-26,28,44,73,21,6,0.075,512.15,984.9,2020-05-30,5466.195,5909.4,Summer,Colorado
SO - 0006252,Online,WARE-XYS1001,2020-10-03,2020-05-06,2020-12-06,16,14,33,18,6,0.05,"1,061.28",1326.6,2020-05-30,7561.619999999999,7959.599999999999,Summer,Texas
SO - 0006253,Wholesale,WARE-NBV1002,2020-10-03,2020-06-19,2020-06-23,27,11,76,32,5,0.075,"2,439.94",3999.9,2020-05-30,18499.537500000002,19999.5,Summer,Massachusetts
SO - 0006254,In-Store,WARE-NMK1003,2020-10-03,2020-08-06,2020-09-06,9,21,150,29,6,0.15,"1,189.52",1802.3,2020-05-30,9191.73,10813.8,Summer,South Carolina
SO - 0006255,Distributor,WARE-NMK1003,2019-01-12,2020-06-19,2020-06-24,22,26,121,32,7,0.05,527.63,1172.5,2020-05-30,7797.125,8207.5,Summer,Vermont
SO - 0006256,Distributor,WARE-NMK1003,2020-10-03,2020-06-19,2020-06-25,25,49,163,29,8,0.075,"2,622.25",3973.1,2020-05-30,29400.940000000002,31784.8,Summer,Pennsylvania
SO - 0006257,Online,WARE-XYS1001,2020-10-03,2020-06-26,2020-06-29,13,23,56,20,4,0.15,900.88,1112.2,2020-05-30,3781.48,4448.8,Summer,North Carolina
SO - 0006258,Distributor,WARE-PUJ1005,2020-10-03,2020-06-24,2020-06-30,20,1,294,14,6,0.15,"1,657.45",3946.3,2020-05-30,20126.13,23677.800000000003,Summer,Ohio
SO - 0006259,Distributor,WARE-PUJ1005,2020-10-03,2020-06-28,2020-03-07,25,50,266,6,2,0.05,709.26,1058.6,2020-05-31,2011.3399999999997,2117.2,Summer,Maine
SO - 0006260,Distributor,WARE-PUJ1005,2019-01-12,2020-11-06,2020-06-17,23,2,289,41,7,0.1,193.36,261.3,2020-05-31,1646.19,1829.1000000000001,Summer,New Jersey
SO - 0006261,In-Store,WARE-PUJ1005,2020-10-03,2020-06-23,2020-06-24,7,5,285,45,4,0.075,820.48,1051.9,2020-05-31,3892.0300000000007,4207.6,Summer,Georgia
SO - 0006262,Distributor,WARE-NBV1002,2020-10-03,2020-02-06,2020-04-06,25,39,81,44,8,0.05,340.36,850.9,2020-05-31,6466.839999999999,6807.2,Summer,Colorado
SO - 0006263,In-Store,WARE-PUJ1005,2019-01-12,2020-03-06,2020-06-13,6,45,308,32,2,0.15,"1,635.60",2405.3,2020-05-31,4089.01,4810.6,Summer,Missouri
SO - 0006264,Distributor,WARE-UHY1004,2020-10-03,2020-06-14,2020-06-23,21,46,212,7,8,0.075,"1,115.68",2425.4,2020-05-31,17947.960000000003,19403.2,Summer,Missouri
SO - 0006265,In-Store,WARE-NMK1003,2020-10-03,2020-07-06,2020-11-06,1,47,97,30,4,0.075,674.36,1105.5,2020-05-31,4090.3500000000004,4422.0,Summer,California
SO - 0006266,In-Store,WARE-NMK1003,2020-10-03,2020-06-24,2020-06-26,3,3,157,29,6,0.2,728.96,857.6,2020-05-31,4116.4800000000005,5145.6,Summer,New York
SO - 0006267,In-Store,WARE-NMK1003,2019-01-12,2020-06-13,2020-06-19,3,39,165,38,7,0.05,"2,260.11",3705.1,2020-05-31,24638.915,25935.7,Summer,Maryland
SO - 0006268,Online,WARE-NMK1003,2019-01-12,2020-06-21,2020-06-27,19,15,106,23,4,0.075,656.06,1025.1,2020-05-31,3792.87,4100.4,Summer,Louisiana
SO - 0006269,Online,WARE-PUJ1005,2020-10-03,2020-06-27,2020-06-07,16,46,279,30,1,0.2,709.2,971.5,2020-05-31,777.2,971.5,Summer,Florida
SO - 0006270,Distributor,WARE-NMK1003,2020-10-03,2020-11-06,2020-06-19,21,46,111,38,5,0.05,474.63,1031.8,2020-05-31,4901.05,5159.0,Summer,Virginia
SO - 0006271,Distributor,WARE-MKL1006,2020-10-03,2020-06-25,2020-06-26,21,1,364,45,6,0.075,621.22,1018.4,2020-05-31,5652.12,6110.4,Summer,Michigan
SO - 0006272,In-Store,WARE-NMK1003,2020-10-03,2020-06-24,2020-06-30,5,18,154,8,2,0.1,"1,649.14",2659.9,2020-05-31,4787.820000000001,5319.8,Summer,Ohio
SO - 0006273,In-Store,WARE-NMK1003,2020-10-03,2020-06-19,2020-06-24,1,32,120,20,2,0.075,"1,779.05",3356.7,2020-05-31,6209.8949999999995,6713.4,Summer,Tennessee
SO - 0006274,Distributor,WARE-MKL1006,2020-10-03,2020-06-29,2020-05-07,20,20,355,7,7,0.2,159.19,241.2,2020-01-06,1350.72,1688.3999999999999,Spring,Texas
SO - 0006275,Distributor,WARE-XYS1001,2020-10-03,2020-06-23,2020-03-07,22,3,52,47,4,0.05,"1,598.35",3805.6,2020-01-06,14461.279999999999,15222.4,Spring,New Jersey
SO - 0006276,In-Store,WARE-PUJ1005,2020-10-03,2020-06-13,2020-06-18,9,4,281,8,1,0.1,"1,288.21",2525.9,2020-01-06,2273.31,2525.9,Spring,New York
SO - 0006277,Wholesale,WARE-XYS1001,2020-10-03,2020-06-28,2020-06-07,27,8,53,19,2,0.3,749.66,1118.9,2020-01-06,1566.46,2237.8,Spring,Tennessee
SO - 0006278,In-Store,WARE-NBV1002,2020-10-03,2020-06-14,2020-06-21,4,1,75,26,3,0.075,"1,457.92",1715.2,2020-01-06,4759.68,5145.6,Spring,Massachusetts
SO - 0006279,In-Store,WARE-UHY1004,2020-10-03,2020-06-14,2020-06-23,8,43,233,45,3,0.1,"1,538.32",3845.8,2020-01-06,10383.660000000002,11537.400000000001,Spring,Florida
SO - 0006280,In-Store,WARE-MKL1006,2020-10-03,2020-06-17,2020-06-25,4,47,342,40,7,0.075,754.82,1755.4,2020-01-06,11366.215000000002,12287.800000000001,Spring,Michigan
SO - 0006281,In-Store,WARE-MKL1006,2020-10-03,2020-06-13,2020-06-14,3,8,352,35,6,0.05,983.9,1788.9,2020-01-06,10196.730000000001,10733.400000000001,Spring,Florida
SO - 0006282,In-Store,WARE-XYS1001,2020-10-03,2020-06-27,2020-03-07,6,30,26,26,8,0.075,"2,336.22",3959.7,2020-01-06,29301.78,31677.6,Spring,New Jersey
SO - 0006283,Online,WARE-NMK1003,2020-10-03,2020-06-22,2020-06-30,19,29,128,8,2,0.05,"1,435.14",1688.4,2020-01-06,3207.96,3376.8,Spring,Massachusetts
SO - 0006284,In-Store,WARE-XYS1001,2020-10-03,2020-06-15,2020-06-20,3,37,36,46,1,0.075,630.34,984.9,2020-01-06,911.0325,984.9,Spring,Tennessee
SO - 0006285,Distributor,WARE-PUJ1005,2020-10-03,2020-06-16,2020-06-17,22,12,293,27,4,0.075,"1,620.73",3953.0,2020-01-06,14626.1,15812.0,Spring,Nevada
SO - 0006286,Online,WARE-PUJ1005,2020-10-03,2020-09-06,2020-10-06,18,11,296,38,1,0.2,"3,013.19",5286.3,2020-01-06,4229.04,5286.3,Spring,West Virginia
SO - 0006287,Online,WARE-UHY1004,2020-10-03,2020-06-16,2020-06-23,13,26,232,16,2,0.1,459.89,884.4,2020-01-06,1591.92,1768.8,Spring,Connecticut
SO - 0006288,In-Store,WARE-XYS1001,2020-10-03,2020-06-24,2020-06-29,2,41,11,37,1,0.2,571.18,1038.5,2020-02-06,830.8000000000001,1038.5,Spring,Tennessee
SO - 0006289,In-Store,WARE-MKL1006,2020-10-03,2020-06-19,2020-06-28,10,22,335,17,6,0.075,"4,162.51",5138.9,2020-02-06,28520.895,30833.399999999998,Spring,Pennsylvania
SO - 0006290,Distributor,WARE-MKL1006,2020-10-03,2020-06-17,2020-06-26,23,24,356,2,1,0.1,385.92,804.0,2020-02-06,723.6,804.0,Spring,Ohio
SO - 0006291,Online,WARE-PUJ1005,2019-01-12,2020-06-06,2020-07-06,15,20,322,12,4,0.1,130.65,167.5,2020-02-06,603.0,670.0,Spring,Tennessee
SO - 0006292,In-Store,WARE-NMK1003,2020-10-03,2020-06-24,2020-06-28,6,21,131,28,2,0.1,"1,109.52",2311.5,2020-02-06,4160.7,4623.0,Spring,Texas
SO - 0006293,Wholesale,WARE-MKL1006,2020-10-03,2020-10-06,2020-06-20,28,7,362,25,4,0.05,"1,769.07",3845.8,2020-02-06,14614.04,15383.2,Spring,Oklahoma
SO - 0006294,Distributor,WARE-PUJ1005,2020-10-03,2020-06-15,2020-06-24,21,4,301,46,3,0.075,"1,165.80",1943.0,2020-03-06,5391.825,5829.0,Spring,Minnesota
SO - 0006295,In-Store,WARE-NMK1003,2020-10-03,2020-06-13,2020-06-17,8,37,131,19,4,0.075,709.13,1125.6,2020-03-06,4164.72,4502.4,Spring,Pennsylvania
SO - 0006296,Online,WARE-XYS1001,2020-10-03,2020-06-15,2020-06-18,14,15,29,20,7,0.2,"1,643.38",3912.8,2020-03-06,21911.680000000004,27389.600000000002,Spring,Oklahoma
SO - 0006297,Distributor,WARE-UHY1004,2020-10-03,2020-06-18,2020-06-23,22,6,216,17,3,0.3,"1,698.05",3859.2,2020-03-06,8104.319999999999,11577.599999999999,Spring,Nevada
SO - 0006298,Distributor,WARE-MKL1006,2020-10-03,2020-06-18,2020-06-26,25,26,356,38,8,0.075,"1,597.28",3993.2,2020-03-06,29549.68,31945.6,Spring,South Dakota
SO - 0006299,Online,WARE-NMK1003,2020-10-03,2020-06-29,2020-01-07,19,28,109,6,1,0.2,"2,482.42",3705.1,2020-03-06,2964.08,3705.1,Spring,Indiana
SO - 0006300,In-Store,WARE-NMK1003,2020-10-03,2020-06-17,2020-06-22,3,33,122,43,5,0.05,738.07,1085.4,2020-03-06,5155.65,5427.0,Spring,Florida
SO - 0006301,Distributor,WARE-PUJ1005,2020-10-03,2020-06-24,2020-06-25,23,42,318,9,5,0.05,896.86,1949.7,2020-03-06,9261.074999999999,9748.5,Spring,Arkansas
SO - 0006302,In-Store,WARE-NMK1003,2020-10-03,2020-06-19,2020-06-27,10,7,100,32,4,0.15,"3,360.05",3953.0,2020-03-06,13440.199999999999,15812.0,Spring,Washington
SO - 0006303,Online,WARE-NBV1002,2019-01-12,2020-06-30,2020-02-07,17,19,75,35,3,0.05,728.96,1072.0,2020-04-06,3055.2,3216.0,Summer,Arkansas
SO - 0006304,In-Store,WARE-NMK1003,2020-10-03,2020-06-28,2020-02-07,11,13,148,29,6,0.075,"2,043.77",2492.4,2020-04-06,13832.820000000002,14954.400000000001,Summer,Arkansas
SO - 0006305,Distributor,WARE-NMK1003,2020-10-03,2020-11-06,2020-06-20,25,7,191,32,7,0.05,"1,643.38",2934.6,2020-04-06,19515.09,20542.2,Summer,Alaska
SO - 0006306,Online,WARE-MKL1006,2020-10-03,2020-01-07,2020-10-07,13,21,353,27,8,0.2,89.31,207.7,2020-04-06,1329.28,1661.6,Summer,Massachusetts
SO - 0006307,Online,WARE-NMK1003,2020-10-03,2020-06-20,2020-06-29,16,21,164,7,7,0.15,"3,069.40",5902.7,2020-04-06,35121.065,41318.9,Summer,Delaware
SO - 0006308,Wholesale,WARE-XYS1001,2020-10-03,2020-06-29,2020-05-07,27,39,1,19,8,0.1,124.35,214.4,2020-04-06,1543.68,1715.2,Summer,Texas
SO - 0006309,In-Store,WARE-MKL1006,2020-10-03,2020-09-06,2020-06-13,4,44,361,28,2,0.05,747.32,958.1,2020-04-06,1820.3899999999999,1916.2,Summer,Alaska
SO - 0006310,In-Store,WARE-XYS1001,2020-10-03,2020-12-06,2020-06-18,8,21,13,16,4,0.075,"1,196.62",2546.0,2020-04-06,9420.2,10184.0,Summer,Oklahoma
SO - 0006311,Online,WARE-XYS1001,2019-01-12,2020-06-21,2020-06-30,16,49,30,27,7,0.075,"2,057.57",2780.5,2020-04-06,18003.7375,19463.5,Summer,Washington
SO - 0006312,Distributor,WARE-PUJ1005,2020-10-03,2020-06-18,2020-06-24,23,29,284,7,2,0.1,824.1,2010.0,2020-04-06,3618.0,4020.0,Summer,Alabama
SO - 0006313,In-Store,WARE-PUJ1005,2020-10-03,2020-06-18,2020-06-24,4,9,327,27,6,0.15,"1,530.82",1822.4,2020-05-06,9294.240000000002,10934.400000000001,Summer,Wisconsin
SO - 0006314,Online,WARE-MKL1006,2020-10-03,2020-06-23,2020-06-26,20,31,334,4,2,0.2,884.4,2010.0,2020-05-06,3216.0,4020.0,Summer,Indiana
SO - 0006315,In-Store,WARE-MKL1006,2020-10-03,2020-06-30,2020-02-07,7,13,343,28,2,0.2,"2,066.01",3973.1,2020-05-06,6356.96,7946.2,Summer,Idaho
SO - 0006316,In-Store,WARE-XYS1001,2019-01-12,2020-06-24,2020-04-07,6,22,22,33,1,0.075,989.93,1319.9,2020-05-06,1220.9075000000003,1319.9,Summer,Tennessee
SO - 0006317,In-Store,WARE-PUJ1005,2020-10-03,2020-06-27,2020-01-07,3,36,284,17,6,0.075,"1,070.33",2378.5,2020-05-06,13200.675000000001,14271.0,Summer,South Carolina
SO - 0006318,Online,WARE-NMK1003,2020-10-03,2020-06-19,2020-06-24,18,43,109,31,6,0.075,574.86,737.0,2020-05-06,4090.3500000000004,4422.0,Summer,Oregon
SO - 0006319,In-Store,WARE-MKL1006,2020-10-03,2020-01-07,2020-04-07,6,11,336,17,1,0.075,"1,965.51",2586.2,2020-05-06,2392.235,2586.2,Summer,Illinois
SO - 0006320,In-Store,WARE-MKL1006,2020-10-03,2020-11-06,2020-06-18,7,41,337,5,7,0.1,"2,159.95",3999.9,2020-05-06,25199.37,27999.3,Summer,California
SO - 0006321,Online,WARE-XYS1001,2020-10-03,2020-06-22,2020-06-25,13,12,6,6,1,0.05,"2,481.95",3939.6,2020-05-06,3742.62,3939.6,Summer,Indiana
SO - 0006322,Online,WARE-NMK1003,2020-10-03,2020-06-29,2020-04-07,12,35,131,27,8,0.15,"2,756.65",3725.2,2020-05-06,25331.359999999997,29801.6,Summer,Georgia
SO - 0006323,Distributor,WARE-UHY1004,2020-10-03,2020-07-06,2020-06-17,21,39,229,10,3,0.05,"1,010.36",2525.9,2020-05-06,7198.8150000000005,7577.700000000001,Summer,New York
SO - 0006324,In-Store,WARE-NMK1003,2020-10-03,2020-06-30,2020-09-07,4,7,144,3,2,0.2,741.69,1809.0,2020-06-06,2894.4,3618.0,Summer,Texas
SO - 0006325,Online,WARE-XYS1001,2020-10-03,2020-03-07,2020-05-07,14,22,22,7,1,0.15,"1,138.60",1963.1,2020-06-06,1668.635,1963.1,Summer,Alabama
